Animal,Spp,Line,Thetime,Apfreq,Lat P,Lat A,Lon P,Lon A,Lc94,Sen1,Sen2,Sen3,Sen4,Ptt,Iqx,Iqy,Nmess,Gt120,Apbest,Dur,Nopc,Altitude,Colorname,Sex,Age,Popid,Month,Day,Year,Hour,Minute,Second,Date,Time,Gmt Date,Gmt Hour,Gmt Min,Gmt Sec,Jd,Jday,Ddmm,Mmdd,Deplylat,Deplylon,Deltahr,Duty,Dutylocs,Daysdply,Deployed,Record Number,Accessed Date,Source Url,Preferred Citation
OoTag050,Orcinus Orca,OoTag05020150415:185252Z99,15APR15:18:52:52,677539.5,46.751,49.198,-124.158,-136.904,L1,50,129,142,48,109822,6,8,6,0,-125,553,4,0,wheat,M,A,L84,4,15,2015,18,52,52,2015-04-15 00:00:00,18:52:52,2015-04-15 00:00:00,18,52,52,15105,105,15_04,04_15,48.053,-124.797,.86,58,13,57,2/17/15,Row 345 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150415:222952Z99,15APR15:22:29:52,677531.1,46.551,57.542,-124.225,-66.131,LA,50,130,207,47,109822,0,0,2,0,-135,46,2,0,wheat,M,A,L84,4,15,2015,22,29,52,2015-04-15 00:00:00,22:29:52,2015-04-15 00:00:00,22,29,52,15105,105,15_04,04_15,48.053,-124.797,3.62,58,13,57,2/17/15,Row 346 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150415:225308Z99,15APR15:22:53:08,677531.1,46.564,40.109,-124.127,-157.389,LB,50,129,206,47,109822,6,8,8,0,-129,705,2,0,wheat,M,A,L84,4,15,2015,22,53,8,2015-04-15 00:00:00,22:53:08,2015-04-15 00:00:00,22,53,8,15105,105,15_04,04_15,48.053,-124.797,.39,58,13,57,2/17/15,Row 347 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150415:233607Z99,15APR15:23:36:07,677530.3,46.529,54.192,-124.164,-83.249,LA,50,129,206,45,109822,6,8,4,0,-124,361,4,0,wheat,M,A,L84,4,15,2015,23,36,7,2015-04-15 00:00:00,23:36:07,2015-04-15 00:00:00,23,36,7,15105,105,15_04,04_15,48.053,-124.797,.72,58,13,57,2/17/15,Row 348 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150515:123232Z99,15MAY15:12:32:32,677533.8,47.246,55.092,-124.292,-165.198,LA,76,131,206,48,109822,6,0,5,0,-129,418,3,0,wheat,M,A,L84,5,15,2015,12,32,32,2015-05-15 00:00:00,12:32:32,2015-05-15 00:00:00,12,32,32,15135,135,15_05,05_15,48.053,-124.797,7.84,88,10,87,2/17/15,Row 349 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150515:130617Z99,15MAY15:13:06:17,677535.2,47.269,40.451,-124.304,-90.271,LB,76,124,205,53,109822,5,8,6,0,-124,432,4,0,wheat,M,A,L84,5,15,2015,13,6,17,2015-05-15 00:00:00,13:06:17,2015-05-15 00:00:00,13,6,17,15135,135,15_05,05_15,48.053,-124.797,.56,88,10,87,2/17/15,Row 350 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150515:130806Z99,15MAY15:13:08:06,677533.6,47.266,50.362,-124.299,-107.731,LA,76,125,206,52,109822,5,8,6,1,-120,422,4,0,wheat,M,A,L84,5,15,2015,13,8,6,2015-05-15 00:00:00,13:08:06,2015-05-15 00:00:00,13,8,6,15135,135,15_05,05_15,48.053,-124.797,.03,88,10,87,2/17/15,Row 351 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150515:133634Z99,15MAY15:13:36:34,677535.8,47.284,45.462,-124.306,-115.854,LB,76,129,206,48,109822,0,8,3,0,-123,523,3,0,wheat,M,A,L84,5,15,2015,13,36,34,2015-05-15 00:00:00,13:36:34,2015-05-15 00:00:00,13,36,34,15135,135,15_05,05_15,48.053,-124.797,.47,88,10,87,2/17/15,Row 352 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150515:144703Z99,15MAY15:14:47:03,677533.5,47.323,41.552,-124.351,-154.911,LB,76,128,206,48,109822,6,8,4,0,-124,602,4,0,wheat,M,A,L84,5,15,2015,14,47,3,2015-05-15 00:00:00,14:47:03,2015-05-15 00:00:00,14,47,3,15135,135,15_05,05_15,48.053,-124.797,1.17,88,10,87,2/17/15,Row 353 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150515:144815Z99,15MAY15:14:48:15,677534.7,47.322,49.788,-124.358,-136.207,L2,76,127,206,51,109822,6,8,5,0,-124,655,4,0,wheat,M,A,L84,5,15,2015,14,48,15,2015-05-15 00:00:00,14:48:15,2015-05-15 00:00:00,14,48,15,15135,135,15_05,05_15,48.053,-124.797,.02,88,10,87,2/17/15,Row 354 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150515:174032Z99,15MAY15:17:40:32,677534.4,47.417,43.247,-124.43,-102.2,LA,77,128,207,48,109822,6,8,5,2,-117,412,4,0,wheat,M,A,L84,5,15,2015,17,40,32,2015-05-15 00:00:00,17:40:32,2015-05-15 00:00:00,17,40,32,15135,135,15_05,05_15,48.053,-124.797,2.87,88,10,87,2/17/15,Row 355 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150515:183435Z99,15MAY15:18:34:35,677534.6,47.336,47.755,-124.249,-126.408,L2,77,131,207,48,109822,5,8,4,0,-124,476,2,0,wheat,M,A,L84,5,15,2015,18,34,35,2015-05-15 00:00:00,18:34:35,2015-05-15 00:00:00,18,34,35,15135,135,15_05,05_15,48.053,-124.797,.9,88,10,87,2/17/15,Row 356 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150515:222308Z99,15MAY15:22:23:08,677530.8,47.17,43.844,-124.378,-141.023,LB,77,126,207,51,109822,5,8,7,1,-117,657,4,0,wheat,M,A,L84,5,15,2015,22,23,8,2015-05-15 00:00:00,22:23:08,2015-05-15 00:00:00,22,23,8,15135,135,15_05,05_15,48.053,-124.797,3.81,88,10,87,2/17/15,Row 357 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150515:232645Z99,15MAY15:23:26:45,677531.5,47.12,53.222,-124.337,-92.568,L2,77,127,208,49,109822,0,8,3,0,-128,280,3,0,wheat,M,A,L84,5,15,2015,23,26,45,2015-05-15 00:00:00,23:26:45,2015-05-15 00:00:00,23,26,45,15135,135,15_05,05_15,48.053,-124.797,.58,88,10,87,2/17/15,Row 358 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150416:122811Z99,16APR15:12:28:11,677547.5,45.836,38.247,-124.026,-87.036,LA,50,131,207,45,109822,0,0,3,0,-124,124,3,0,wheat,M,A,L84,4,16,2015,12,28,11,2015-04-16 00:00:00,12:28:11,2015-04-16 00:00:00,12,28,11,15106,106,16_04,04_16,48.053,-124.797,7.77,59,10,58,2/17/15,Row 359 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150416:125408Z99,16APR15:12:54:08,677536.3,45.855,56.193,-124.062,-178.361,LB,50,131,206,51,109822,0,0,2,0,-136,222,2,0,wheat,M,A,L84,4,16,2015,12,54,8,2015-04-16 00:00:00,12:54:08,2015-04-16 00:00:00,12,54,8,15106,106,16_04,04_16,48.053,-124.797,.43,59,10,58,2/17/15,Row 360 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150416:132004Z99,16APR15:13:20:04,677538.7,45.87,48.059,-124.015,-112.446,L1,50,130,206,48,109822,5,8,5,1,-116,540,4,0,wheat,M,A,L84,4,16,2015,13,20,4,2015-04-16 00:00:00,13:20:04,2015-04-16 00:00:00,13,20,4,15106,106,16_04,04_16,48.053,-124.797,.43,59,10,58,2/17/15,Row 361 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150416:132703Z99,16APR15:13:27:03,677540.7,45.871,40.905,-123.992,-100.795,LA,50,131,206,47,109822,5,8,5,0,-126,743,4,0,wheat,M,A,L84,4,16,2015,13,27,3,2015-04-16 00:00:00,13:27:03,2015-04-16 00:00:00,13,27,3,15106,106,16_04,04_16,48.053,-124.797,.12,59,10,58,2/17/15,Row 362 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150416:140904Z99,16APR15:14:09:04,677534.4,45.917,47.866,-124.031,-133.633,LA,50,128,206,48,109822,5,8,7,0,-126,675,3,0,wheat,M,A,L84,4,16,2015,14,9,4,2015-04-16 00:00:00,14:09:04,2015-04-16 00:00:00,14,9,4,15106,106,16_04,04_16,48.053,-124.797,.7,59,10,58,2/17/15,Row 363 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150416:145741Z99,16APR15:14:57:41,677532.7,45.95,39.343,-124.009,-159.286,L1,50,128,206,51,109822,6,8,4,0,-127,303,4,0,wheat,M,A,L84,4,16,2015,14,57,41,2015-04-16 00:00:00,14:57:41,2015-04-16 00:00:00,14,57,41,15106,106,16_04,04_16,48.053,-124.797,.81,59,10,58,2/17/15,Row 364 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150416:173908Z99,16APR15:17:39:08,677531.3,46.129,42.098,-123.991,-103.433,L2,51,126,206,48,109822,5,8,4,2,-116,462,4,0,wheat,M,A,L84,4,16,2015,17,39,8,2015-04-16 00:00:00,17:39:08,2015-04-16 00:00:00,17,39,8,15106,106,16_04,04_16,48.053,-124.797,2.69,59,10,58,2/17/15,Row 365 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150416:183300Z99,16APR15:18:33:00,677530.9,46.174,46.892,-124.032,-127.736,L2,51,127,207,44,109822,5,8,7,0,-127,703,3,0,wheat,M,A,L84,4,16,2015,18,33,0,2015-04-16 00:00:00,18:33:00,2015-04-16 00:00:00,18,33,0,15106,106,16_04,04_16,48.053,-124.797,.9,59,10,58,2/17/15,Row 366 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150416:224413Z99,16APR15:22:44:13,677542.4,46.287,40.757,-124.173,-152.08,L3,51,130,208,45,109822,5,6,4,0,-128,346,3,0,wheat,M,A,L84,4,16,2015,22,44,13,2015-04-16 00:00:00,22:44:13,2015-04-16 00:00:00,22,44,13,15106,106,16_04,04_16,48.053,-124.797,4.19,59,10,58,2/17/15,Row 367 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150416:231018Z99,16APR15:23:10:18,677542.4,46.298,56.12,-124.207,-70.941,LB,51,129,208,48,109822,0,0,2,0,-127,354,1,0,wheat,M,A,L84,4,16,2015,23,10,18,2015-04-16 00:00:00,23:10:18,2015-04-16 00:00:00,23,10,18,15106,106,16_04,04_16,48.053,-124.797,.43,59,10,58,2/17/15,Row 368 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150316:042800Z99,16MAR15:04:28:00,677545.1,45.683,49.676,-124.101,-103.533,L1,24,132,203,50,109822,5,0,4,0,-122,377,1,0,wheat,M,A,L84,3,16,2015,4,28,0,2015-03-16 00:00:00,4:28:00,2015-03-16 00:00:00,4,28,0,15075,75,16_03,03_16,48.053,-124.797,28.56,28,14,27,2/17/15,Row 369 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150316:045032Z99,16MAR15:04:50:32,677545.1,45.667,55.713,-124.107,-179.902,L2,24,131,204,51,109822,0,0,2,0,-133,183,1,0,wheat,M,A,L84,3,16,2015,4,50,32,2015-03-16 00:00:00,4:50:32,2015-03-16 00:00:00,4,50,32,15075,75,16_03,03_16,48.053,-124.797,.38,28,14,27,2/17/15,Row 370 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150316:120548Z99,16MAR15:12:05:48,677546.8,45.472,50.56,-124.051,-152.339,L2,24,131,205,52,109822,0,0,2,0,-128,57,2,0,wheat,M,A,L84,3,16,2015,12,5,48,2015-03-16 00:00:00,12:05:48,2015-03-16 00:00:00,12,5,48,15075,75,16_03,03_16,48.053,-124.797,7.25,28,14,27,2/17/15,Row 371 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150316:125339Z99,16MAR15:12:53:39,677544.6,45.433,49.963,-124.057,-99.869,L1,24,131,202,53,109822,5,8,5,0,-127,273,4,0,wheat,M,A,L84,3,16,2015,12,53,39,2015-03-16 00:00:00,12:53:39,2015-03-16 00:00:00,12,53,39,15075,75,16_03,03_16,48.053,-124.797,.8,28,14,27,2/17/15,Row 372 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150316:125536Z99,16MAR15:12:55:36,677545.6,45.43,38.065,-124.082,-87.341,L2,24,131,202,53,109822,0,8,3,0,-127,412,3,0,wheat,M,A,L84,3,16,2015,12,55,36,2015-03-16 00:00:00,12:55:36,2015-03-16 00:00:00,12,55,36,15075,75,16_03,03_16,48.053,-124.797,.03,28,14,27,2/17/15,Row 373 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150316:132339Z99,16MAR15:13:23:39,677546.8,45.415,43.485,-124.084,-114.11,LA,24,130,203,50,109822,5,8,6,0,-125,599,4,0,wheat,M,A,L84,3,16,2015,13,23,39,2015-03-16 00:00:00,13:23:39,2015-03-16 00:00:00,13,23,39,15075,75,16_03,03_16,48.053,-124.797,.47,28,14,27,2/17/15,Row 374 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
